"","Brand","Price..INR.","Mileage","Seating.Capacity","Vehicle.Type","Fuel.Type","Transmission","Parking.Sensor","Airbag","Cruise.Control","Keyless.Entry","Alloy.wheels","ABS","Climate.Control","Rear.AC.Vent","Power.Steering","cluster","name"
"1","Tata",141898,25.4,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano Std BSIII"
"2","Tata",145000,25.4,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano Std"
"3","Tata",150000,25.4,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano 2013 STD"
"4","Tata",171489,25.4,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano Cx BSIII"
"5","Tata",191125,25.4,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano Cx"
"6","Tata",198000,25.4,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano 2013 CX"
"7","Tata",198605,25.4,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano Lx BSIII"
"8","Tata",216238,25.4,4,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","No",3,"Tata Nano Lx"
"9","Tata",223500,25.4,4,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","No",3,"Tata Nano 2013 LX"
"10","Tata",237831,25.4,4,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Tata Nano Twist XT"
"11","Tata",240145,36,4,"Hatchback","CNG","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano CNG CX"
"12","Tata",265260,36,4,"Hatchback","CNG","Manual","No","No","No","No","No","No","No","No","No",3,"Tata Nano CNG LX"
"13","Maruti",215899,16.1,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti 800 Std BSIII"
"14","Maruti",238483,16.1,4,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti 800 AC BSIII"
"15","Maruti",220492,10.9,5,"Minivans","LPG","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Omni LPG CARGO BSIII W/ IMMOBILISER"
"16","Maruti",228389,14.7,5,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Omni MPI CARGO"
"17","Maruti",252425,14.7,5,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Omni MPI STD"
"18","Maruti",254297,14.7,8,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",2,"Maruti Omni E MPI STD"
"19","Maruti",258463,10.9,5,"Minivans","LPG","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Omni LPG STD BSIII 5 STR W/ IMMOBILISER"
"20","Maruti",268242,14.7,8,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",2,"Maruti Omni Limited Edition"
"21","Maruti",285030,14.7,5,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Omni MPI Ambulance"
"22","Maruti",249639,22.74,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Alto 800 Base"
"23","Maruti",286139,22.74,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Alto 800 LX"
"24","Maruti",308639,22.74,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Alto 800 LXI"
"25","Maruti",312751,22.74,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Alto 800 LXI Anniversary Edition"
"26","Maruti",322220,22.74,5,"Hatchback","Petrol","Manual","No","Yes","No","No","No","No","No","No","Yes",3,"Maruti Alto 800 VXI"
"27","Maruti",324639,22.74,5,"Hatchback","Petrol","Manual","No","Yes","No","No","No","No","No","No","Yes",3,"Maruti Alto 800 LXI Airbag"
"28","Maruti",324639,30.46,5,"Hatchback","CNG","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Alto 800 CNG Base"
"29","Maruti",340538,22.74,5,"Hatchback","Petrol","Manual","No","Yes","No","No","No","No","No","No","Yes",3,"Maruti Alto 800 VXI Airbag"
"30","Maruti",346639,30.46,5,"Hatchback","CNG","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Alto 800 CNG LX"
"31","Maruti",365639,30.46,5,"Hatchback","CNG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Alto 800 CNG LXI"
"32","Hyundai",293457,21.1,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Hyundai EON D Lite"
"33","Hyundai",322341,21.1,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai EON D Lite Plus"
"34","Hyundai",336613,21.1,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai EON Era Plus"
"35","Hyundai",349012,21.1,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai EON LPG D Lite Plus"
"36","Hyundai",363294,21.1,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai EON LPG Era Plus"
"37","Hyundai",367156,21.1,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai EON Magna Plus"
"38","Hyundai",393826,21.1,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai EON LPG Magna Plus"
"39","Hyundai",395688,21.1,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","No","No","No","No","Yes",3,"Hyundai EON Sportz"
"40","Hyundai",309458,17.8,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Hyundai Santro Xing (Non AC)"
"41","Hyundai",377975,17.92,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Hyundai Santro Xing GL Plus"
"42","Hyundai",389965,17.92,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Hyundai Santro Xing Celebration Edition"
"43","Hyundai",398482,11.88,5,"Hatchback","LPG","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Hyundai Santro Xing GL Plus LPG"
"44","Hyundai",400524,17.92,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Hyundai Santro Xing GLS"
"45","Hyundai",410474,11.88,5,"Hatchback","LPG","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Hyundai Santro Xing GL Plus LPG Special Edition"
"46","Hyundai",415865,11.88,5,"Hatchback","LPG","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Hyundai Santro Xing GLS LPG"
"47","Maruti",312233,15.1,5,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Eeco 5 Seater Standard"
"48","Maruti",329278,15.1,7,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",2,"Maruti Eeco 7 Seater Standard"
"49","Maruti",342277,15.1,5,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Eeco 5 Seater AC"
"50","Maruti",378800,20,5,"Minivans","CNG","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Eeco CNG HTR 5 STR"
"51","Maruti",380138,15.1,5,"Minivans","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Eeco Ambulance Petrol AC Plus HTR"
"52","Maruti",415021,20,5,"Minivans","CNG","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Eeco CNG 5 Seater AC"
"53","Maruti",417450,20,5,"Minivans","CNG","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Eeco Flexi Green"
"54","Maruti",330222,20.2,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Alto K10 LXI"
"55","Maruti",343462,20.2,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Alto K10 VXI"
"56","Chevrolet",333998,18,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Chevrolet Spark 1.0 BS3"
"57","Chevrolet",352449,18,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Chevrolet Spark 1.0"
"58","Chevrolet",360566,18,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Spark 1.0 LS BS3"
"59","Chevrolet",380408,18,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Spark 1.0 LS"
"60","Chevrolet",387347,13.2,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Spark 1.0 LS LPG"
"61","Chevrolet",389771,18,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Spark 1.0 LT BS3"
"62","Chevrolet",409904,18,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Spark 1.0 LT"
"63","Chevrolet",416435,13.2,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Spark 1.0 LT LPG"
"64","Nissan",350096,19.49,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Nissan Micra Active XE"
"65","Nissan",419490,19.49,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Nissan Micra Active XL"
"66","Nissan",449215,19.49,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Nissan Micra Active XV"
"67","Nissan",479580,19.49,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","No","Yes","No","No","Yes",3,"Nissan Micra Active XV S"
"68","Maruti",353569,19,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Zen Estilo LX BSIV"
"69","Maruti",385578,19,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Zen Estilo LXI"
"70","Maruti",413140,19,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Maruti Zen Estilo VXI"
"71","Maruti",439828,26.3,5,"Hatchback","CNG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Zen Estilo LXI Green (CNG)"
"72","Maruti",443876,19,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","No","Yes","No","No","Yes",3,"Maruti Zen Estilo VXI W/ ABS"
"73","Maruti",364621,20.51,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Maruti Wagon R LX"
"74","Maruti",396730,20.51,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Wagon R LXI"
"75","Maruti",422100,20.51,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Maruti Wagon R VXI"
"76","Maruti",431347,16,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Wagon R DUO LPG"
"77","Maruti",450709,26.6,5,"Hatchback","CNG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Wagon R LXI CNG"
"78","Maruti",453415,20.51,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","No","Yes","No","No","Yes",3,"Maruti Wagon R VXI with ABS"
"79","Hyundai",379440,19.81,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","No",3,"Hyundai i10 D lite"
"80","Hyundai",400385,19.81,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Era"
"81","Hyundai",420970,19.81,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Magna 1.1L"
"82","Hyundai",436723,19.81,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Era 1.1 iTech SE"
"83","Hyundai",441738,19,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Era LPG"
"84","Hyundai",446412,20.36,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Magna"
"85","Hyundai",449186,19.2,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Magna LPG"
"86","Hyundai",450192,19.81,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Sportz 1.1L"
"87","Hyundai",461998,20.36,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Magna 1.2 iTech SE"
"88","Hyundai",476948,20.36,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Sportz"
"89","Hyundai",478409,19.2,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Sportz 1.1L LPG"
"90","Hyundai",507321,20.36,5,"Hatchback","Petrol","Manual","No","Yes","No","No","No","No","No","No","Yes",3,"Hyundai i10 Sportz Option"
"91","Hyundai",533939,16.95,5,"Hatchback","Petrol","Automatic","No","No","No","No","No","No","No","No","Yes",3,"Hyundai i10 Sportz AT"
"92","Hyundai",552005,20.36,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","No","Yes","No","No","Yes",3,"Hyundai i10 Asta"
"93","Hyundai",625532,16.95,5,"Hatchback","Petrol","Automatic","No","Yes","No","Yes","No","Yes","No","No","Yes",3,"Hyundai i10 Asta AT"
"94","Maruti",388911,19,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti A Star Lxi"
"95","Maruti",420130,19,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti A Star Vxi"
"96","Maruti",445522,19,5,"Hatchback","Petrol","Manual","No","No","No","No","Yes","No","No","No","Yes",3,"Maruti A Star Zxi"
"97","Maruti",464113,19,5,"Hatchback","Petrol","Manual","No","Yes","No","No","Yes","Yes","No","No","Yes",3,"Maruti A Star Zxi Optional"
"98","Maruti",477959,16.98,5,"Hatchback","Petrol","Automatic","No","No","No","No","No","Yes","No","No","Yes",3,"Maruti A Star AT VXI"
"99","Chevrolet",394340,18.6,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Beat PS"
"100","Chevrolet",422007,18.6,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Beat LS"
"101","Chevrolet",448683,13.3,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Beat LS LPG"
"102","Chevrolet",465475,18.6,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Beat LT"
"103","Chevrolet",477502,25.44,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Beat Diesel PS"
"104","Chevrolet",494842,13.3,5,"Hatchback","LPG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Beat LT LPG"
"105","Chevrolet",507061,25.44,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Beat Diesel LS"
"106","Chevrolet",515746,18.6,5,"Hatchback","Petrol","Manual","No","Yes","No","No","Yes","Yes","No","No","Yes",3,"Chevrolet Beat Option Pack"
"107","Chevrolet",550777,25.44,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","Yes","No","Yes",3,"Chevrolet Beat Diesel LT"
"108","Chevrolet",600522,25.44,5,"Hatchback","Diesel","Manual","No","Yes","No","No","Yes","Yes","Yes","No","Yes",3,"Chevrolet Beat Diesel LT Option"
"109","Tata",399000,23.7,5,"Hatchback","CNG","Manual","No","No","No","No","No","No","No","No","Yes",3,"Tata Indica V2 Emax CNG GLS"
"110","Tata",419990,17.88,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Tata Indica V2 DLS BSIII"
"111","Tata",426000,23.7,5,"Hatchback","CNG","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Tata Indica V2 Emax CNG GLX"
"112","Tata",446379,25,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Tata Indica eV2 eLS"
"113","Tata",454498,17.88,5,"Hatchback","Diesel","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Tata Indica V2 DLX BSIII"
"114","Tata",488006,25,5,"Hatchback","Diesel","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Tata Indica eV2 eLX"
"115","Fod",399999,15.6,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Ford Figo Petrol LXI"
"116","Fod",449899,15.6,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Ford Figo Petrol EXI"
"117","Fod",485999,15.6,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Ford Figo Petrol ZXI"
"118","Fod",498999,20,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Ford Figo Diesel LXI"
"119","Fod",524299,15.6,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Ford Figo Petrol Titanium"
"120","Fod",548899,20,5,"Hatchback","Diesel","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Ford Figo Diesel EXI"
"121","Fod",584999,20,5,"Hatchback","Diesel","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Ford Figo Diesel ZXI"
"122","Fod",623299,20,5,"Hatchback","Diesel","Manual","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Ford Figo Diesel Titanium"
"123","Honda",418550,19.4,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Honda Brio E MT"
"124","Honda",434550,19.4,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Honda Brio EX MT"
"125","Honda",467050,19.4,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Honda Brio S MT"
"126","Honda",492000,19.4,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","No","Yes",3,"Honda Brio Exclusive Edition"
"127","Honda",512550,19.4,5,"Hatchback","Petrol","Manual","No","No","No","Yes","Yes","No","No","No","Yes",3,"Honda Brio V MT"
"128","Honda",541050,19.4,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Honda Brio VX"
"129","Honda",619050,16.5,5,"Hatchback","Petrol","Automatic","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Honda Brio VX AT"
"130","Maruti",418739,20.51,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Suzuki Wagon R Stingray LXI"
"131","Maruti",446739,20.51,5,"Hatchback","Petrol","Manual","No","No","No","Yes","Yes","No","No","No","Yes",3,"Maruti Wagon R Stingray VXI"
"132","Maruti",475739,20.51,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Maruti Wagon R Stingray VXI Optional"
"133","Hindustan Motors",431112,10.94,5,"Sedan","CNG","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Classic 1800 Isz Cng"
"134","Hindustan Motors",446816,12.8,5,"Sedan","Petrol","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Classic 1800 Isz Mpfi"
"135","Hindustan Motors",461715,12.8,5,"Sedan","Petrol","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Classic 1800 Isz Mpfi Ps"
"136","Hindustan Motors",464526,13.5,5,"Sedan","Diesel","Manual","No","No","No","No","Yes","No","No","No","Yes",3,"Hindustan Motors Ambassador Grand 2000 DSZ"
"137","Hindustan Motors",464526,12.8,5,"Sedan","Diesel","Manual","No","No","No","No","Yes","No","No","No","No",3,"Ambassador Encore BSIV"
"138","Hindustan Motors",464526,12.8,5,"Sedan","Petrol","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Classic 2000 Dsz"
"139","Hindustan Motors",464526,12.8,5,"Sedan","Diesel","Manual","No","No","No","No","No","No","No","No","No",3,"Ambassador CLASSIC 1500 DSL"
"140","Hindustan Motors",464526,12.8,5,"Sedan","Diesel","Manual","No","No","No","No","Yes","No","No","No","No",3,"Ambassador Classic Mark 4"
"141","Hindustan Motors",468343,10.94,5,"Sedan","CNG","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Classic 1800 Isz AC Cng"
"142","Hindustan Motors",469447,12.8,5,"Sedan","Petrol","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Classic 1800 IszMpfi AC"
"143","Hindustan Motors",479670,12.8,5,"Sedan","Petrol","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Classic 1800 ISZ MPFI AC PS"
"144","Hindustan Motors",485084,12.8,5,"Sedan","Diesel","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Classic 2000 DSZ AC"
"145","Hindustan Motors",487765,12.8,5,"Sedan","Petrol","Manual","No","No","No","No","Yes","No","No","No","No",3,"Hindustan Motors Ambassador Grand 1800 ISZ MPFI"
"146","Hindustan Motors",519577,12.8,5,"Sedan","Petrol","Manual","No","No","No","No","Yes","No","No","No","Yes",3,"Hindustan Motors Ambassador Grand 1800 ISZ MPFI PW CL"
"147","Hindustan Motors",554426,12.2,5,"Sedan","Petrol","Manual","No","No","No","No","Yes","No","No","No","Yes",3,"Hindustan Motors Ambassador Avigo 1800 ISZ MPFI AC"
"148","Hindustan Motors",604113,13.2,5,"Sedan","Diesel","Manual","No","No","No","No","Yes","No","No","No","Yes",3,"Hindustan Motors Ambassador Avigo 2000 DSZ"
"149","Hyundai",431953,18.9,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai Grand i10 Era"
"150","Hyundai",451451,18.9,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","Yes","Yes",3,"Hyundai Grand i10 Magna"
"151","Hyundai",490852,18.9,5,"Hatchback","Petrol","Manual","No","No","No","Yes","No","No","No","Yes","Yes",3,"Hyundai Grand i10 Sportz"
"152","Hyundai",518003,18.9,5,"Hatchback","Petrol","Manual","No","No","No","Yes","Yes","No","No","Yes","Yes",3,"Hyundai Grand i10 Asta"
"153","Hyundai",525743,24,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Hyundai Grand i10 CRDi Era"
"154","Hyundai",545242,24,5,"Hatchback","Diesel","Manual","No","No","No","Yes","No","No","No","Yes","Yes",3,"Hyundai Grand i10 CRDi Magna"
"155","Hyundai",549852,18.9,5,"Hatchback","Petrol","Manual","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes",3,"Hyundai Grand i10 Asta Option"
"156","Hyundai",564852,18.9,5,"Hatchback","Petrol","Automatic","No","No","No","Yes","No","No","No","Yes","Yes",3,"Hyundai Grand i10 AT Sportz"
"157","Hyundai",584642,24,5,"Hatchback","Diesel","Manual","No","No","No","Yes","No","No","No","Yes","Yes",3,"Hyundai Grand i10 CRDi Sportz"
"158","Hyundai",592001,18.9,5,"Hatchback","Petrol","Automatic","No","No","No","Yes","Yes","No","No","Yes","Yes",3,"Hyundai Grand i10 AT Asta"
"159","Hyundai",611792,24,5,"Hatchback","Diesel","Manual","No","No","No","Yes","Yes","No","No","Yes","Yes",3,"Hyundai Grand i10 CRDi Asta"
"160","Hyundai",643644,24,5,"Hatchback","Diesel","Manual","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes",3,"Hyundai Grand i10 CRDi Asta Option"
"161","Chevrolet",436618,18.2,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Sail UVA Petrol Base"
"162","Chevrolet",482311,18.2,5,"Hatchback","Petrol","Manual","No","Yes","No","No","No","No","No","No","Yes",3,"Chevrolet Sail UVA Petrol LS"
"163","Chevrolet",504984,18.2,5,"Hatchback","Petrol","Manual","No","Yes","No","No","No","Yes","No","No","Yes",3,"Chevrolet Sail UVA Petrol LS ABS"
"164","Chevrolet",535737,22.1,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Chevrolet Sail Hatchback Diesel Base"
"165","Chevrolet",570885,18.2,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Chevrolet Sail UVA Petrol LT ABS"
"166","Chevrolet",584280,22.1,5,"Hatchback","Diesel","Manual","No","Yes","No","No","No","No","No","No","Yes",3,"Chevrolet Sail UVA LS"
"167","Chevrolet",599753,22.1,5,"Hatchback","Diesel","Manual","No","Yes","No","No","No","Yes","No","No","Yes",3,"Chevrolet Sail UVA LS ABS"
"168","Chevrolet",677473,22.1,5,"Hatchback","Diesel","Manual","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Chevrolet Sail UVA LT ABS"
"169","Maruti",438254,18.5,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Ritz LXi"
"170","Maruti",473254,18.5,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Ritz VXi"
"171","Maruti",497754,18.5,5,"Hatchback","Petrol","Manual","No","No","No","No","No","Yes","No","No","Yes",3,"Maruti Ritz VXi (ABS)"
"172","Maruti",533254,18.5,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Maruti Ritz ZXi"
"173","Maruti",546254,23.2,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Ritz LDi"
"174","Maruti",578754,23.2,5,"Hatchback","Diesel","Manual","No","No","No","No","No","No","No","No","Yes",3,"Maruti Ritz VDi"
"175","Maruti",597254,23.2,5,"Hatchback","Diesel","Manual","No","No","No","No","No","Yes","No","No","Yes",3,"Maruti Ritz VDI (ABS)"
"176","Maruti",625067,17.16,5,"Hatchback","Petrol","Automatic","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Maruti Ritz AT"
"177","Maruti",637754,23.2,5,"Hatchback","Diesel","Manual","No","Yes","No","Yes","Yes","Yes","No","No","Yes",3,"Maruti Ritz ZDi"
"178","Renault",448500,18.06,5,"Hatchback","Petrol","Manual","No","Yes","No","No","No","No","No","No","Yes",3,"Renault Pulse Petrol RxE"
"179","Renault",522500,18.06,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","No","No","No","No","Yes",3,"Renault Pulse Petrol RxL"
"180","Renault",577500,18.06,5,"Hatchback","Petrol","Manual","No","Yes","No","Yes","No","Yes","Yes","No","Yes",3,"Renault Pulse Petrol RxZ"
"181","Renault",599000,23.08,5,"Hatchback","Diesel","Manual","No","Yes","No","Yes","No","No","No","No","Yes",3,"Renault Pulse RxL"
"182","Renault",632900,23.08,5,"Hatchback","Diesel","Manual","No","Yes","No","Yes","No","No","No","No","Yes",3,"Renault Pulse RxL Optional"
"183","Renault",674900,23.08,5,"Hatchback","Diesel","Manual","No","Yes","No","Yes","Yes","No","Yes","No","Yes",3,"Renault Pulse RxZ"
"184","Renault",687900,23.08,5,"Hatchback","Diesel","Manual","No","Yes","No","Yes","Yes","No","Yes","No","Yes",3,"Renault Pulse RxZ Optional"
"185","Toyota",453681,17.71,5,"Hatchback","Petrol","Manual","No","No","No","No","No","No","No","No","Yes",3,"Toyota Etios Liva J"
